sales_key,date_key,store_key,product_key,category_key,supplier_key,promotion_key,channel_key,units_sold,unit_price,sales_amount,cost_amount,on_hand_qty
402,20260224,3,160,5,12,0,2,23,74.43,1711.89,1142.18,59
403,20250623,29,104,1,14,0,1,13,74.46,967.98,670.28,88
404,20260609,12,96,2,8,4,1,13,66.53,691.91,624.65,68
405,20250927,26,121,3,5,2,1,16,63.99,870.26,741.28,82
406,20250928,19,194,3,9,0,3,35,24.7,864.5,585.9,202
407,20250823,20,158,4,14,0,3,33,91.5,3019.5,2022.24,96
408,20250319,24,31,3,7,4,1,35,135.4,3791.2,3337.25,85
409,20260520,8,40,4,10,0,1,17,49.49,841.33,542.64,48
410,20250108,7,72,2,1,0,2,5,74.88,374.4,260.2,26
411,20250405,30,55,3,10,0,2,18,52.21,939.78,677.52,116
412,20250505,21,148,2,15,0,3,23,74.81,1720.63,1225.44,97
413,20250531,9,199,3,5,0,3,10,89.65,896.5,590.4,68
414,20250313,20,115,4,4,0,3,9,103.22,928.98,616.95,25
415,20250110,12,179,6,6,2,1,21,77.27,1379.27,1177.68,56
416,20260101,26,87,1,3,0,1,10,81.33,813.3,635.5,67
417,20260608,16,138,1,5,0,1,9,34.66,311.94,222.57,58
418,20250307,10,141,6,10,4,2,8,45.61,291.9,252.64,33
419,20250610,21,59,5,3,0,3,8,61.86,494.88,320.72,10
420,20251001,23,147,1,15,0,3,34,65.7,2233.8,1578.96,134
421,20260516,12,108,4,9,0,3,1,56.32,56.32,38.43,8
422,20260110,23,116,4,10,0,3,42,76.5,3213.0,2258.76,206
423,20260218,8,51,5,3,2,2,30,31.57,805.04,691.8,101
424,20251110,8,64,6,14,1,2,32,26.68,768.38,560.0,144
425,20250814,25,172,1,10,0,1,24,44.58,1069.92,685.2,119
426,20250418,19,124,3,14,0,1,15,31.89,478.35,321.45,96
427,20260412,2,27,3,13,0,3,5,72.01,360.05,242.65,27
428,20260311,21,110,5,2,3,2,13,36.07,412.64,311.22,33
429,20250114,10,124,3,14,0,3,5,31.84,159.2,107.15,40
430,20260122,9,160,5,12,0,3,7,75.0,525.0,347.62,8
431,20250215,13,171,1,6,4,2,10,42.66,341.28,301.3,57
432,20260204,14,131,4,9,0,1,8,18.59,148.72,108.48,87
433,20260323,27,3,4,8,2,2,6,63.01,321.35,269.4,60
434,20250312,14,100,1,1,1,3,28,66.41,1673.53,1358.84,63
435,20250823,9,42,5,9,0,1,10,62.65,626.5,417.5,160
436,20250308,24,4,3,11,4,2,53,60.85,2580.04,2211.69,214
437,20251103,17,185,3,1,2,2,15,71.1,906.52,707.4,67
438,20260516,1,34,4,12,0,3,8,53.27,426.16,314.0,164
439,20250213,19,50,5,1,0,1,26,28.86,750.36,500.5,101
440,20250803,16,68,3,6,0,1,12,49.59,595.08,406.68,33
441,20260610,18,94,3,5,0,2,10,58.07,580.7,429.3,60
442,20250612,6,121,3,5,3,1,38,64.21,2147.18,1760.54,36
443,20250313,15,63,3,5,0,2,18,61.52,1107.36,761.76,70
444,20250921,20,159,4,2,0,1,12,88.9,1066.8,796.44,170
445,20251002,21,32,2,13,3,2,8,113.94,802.14,660.32,12
446,20251224,21,192,4,3,0,3,14,76.65,1073.1,776.72,144
447,20250619,30,172,1,10,0,3,24,42.45,1018.8,685.2,84
448,20260601,16,120,1,12,0,3,3,56.19,168.57,117.21,27
449,20251009,13,10,1,12,4,2,15,70.66,847.92,660.45,74
450,20250604,17,146,6,4,0,2,14,73.26,1025.64,715.26,85
451,20260603,10,141,6,10,0,1,5,48.31,241.55,157.9,34
452,20260515,10,125,6,15,0,3,10,87.99,879.9,606.5,40
453,20250927,21,57,4,11,0,3,21,116.63,2449.23,1670.97,99
454,20250114,10,87,1,3,0,2,14,85.51,1197.14,889.7,71
455,20251119,23,84,5,8,4,1,20,77.33,1237.28,1005.0,76
456,20251027,23,122,5,2,0,3,17,43.12,733.04,527.85,137
457,20250322,29,67,6,7,0,1,12,76.15,913.8,595.68,23
458,20251209,4,81,6,5,4,1,1,43.82,35.06,29.74,5
459,20260331,11,182,1,15,0,1,14,7.12,99.68,70.0,98
460,20250227,24,91,3,13,4,1,27,73.18,1580.69,1357.29,90
461,20260126,13,119,2,15,3,3,11,88.24,854.16,677.16,101
462,20250317,20,183,3,15,2,2,21,117.36,2094.88,1618.89,67
463,20260209,23,189,2,14,0,1,21,18.77,394.17,272.37,77
464,20250815,27,113,4,2,0,3,11,81.3,894.3,623.15,27
465,20250104,7,54,3,5,0,2,71,33.44,2374.24,1531.47,231
466,20260606,8,21,4,2,0,3,32,78.76,2520.32,1784.32,93
467,20250331,15,172,1,10,2,2,14,44.71,532.05,399.7,58
468,20251118,16,105,5,9,0,1,1,113.32,113.32,79.55,4
469,20250408,28,114,3,5,0,3,7,113.38,793.66,557.55,19
470,20260519,2,191,5,12,0,3,6,81.41,488.46,322.74,22
471,20260203,8,75,5,7,0,3,14,45.64,638.96,427.98,98
472,20260311,28,21,4,2,0,3,14,79.4,1111.6,780.64,36
473,20250822,19,135,5,7,2,3,5,107.77,458.02,376.1,42
474,20250910,21,195,6,11,0,3,19,7.45,141.55,95.0,190
475,20251209,8,34,4,12,0,3,20,53.63,1072.6,785.0,80
476,20260228,19,198,1,3,2,2,22,75.32,1408.48,1192.18,170
477,20260403,12,109,3,5,0,3,5,61.59,307.95,218.85,34
478,20250110,22,113,4,2,3,2,9,81.86,648.33,509.85,97
479,20251225,3,192,4,3,3,1,22,84.0,1626.24,1220.56,111
480,20250228,9,67,6,7,0,1,8,69.23,553.84,397.12,37
481,20250605,20,150,1,3,0,2,4,7.4,29.6,20.0,28
482,20260324,19,2,5,14,3,2,7,51.51,317.3,259.77,30
483,20250516,26,135,5,7,1,2,3,102.77,277.48,225.66,6
484,20260307,25,4,3,11,4,1,48,61.92,2377.73,2003.04,126
485,20250908,1,1,1,6,0,2,46,81.31,3740.26,2662.02,74
486,20250506,3,78,2,12,4,2,6,118.0,566.4,521.16,14
487,20250630,11,75,5,7,4,1,9,45.35,326.52,275.13,66
488,20251014,29,157,1,3,0,2,14,45.83,641.62,470.12,75
489,20260218,15,179,6,6,0,2,9,80.57,725.13,504.72,34
490,20251124,27,189,2,14,0,2,17,19.34,328.78,220.49,110
491,20260519,2,125,6,15,0,1,15,86.88,1303.2,909.75,31
492,20260414,29,31,3,7,0,3,9,136.02,1224.18,858.15,99
493,20260211,2,135,5,7,0,2,3,115.38,346.14,225.66,14
494,20251122,25,98,5,7,3,2,26,7.62,174.35,130.0,175
495,20250606,27,106,5,3,0,1,4,20.8,83.2,57.28,32
496,20250811,9,101,5,6,3,2,11,71.72,694.25,560.12,33
497,20250306,10,177,5,12,0,2,2,84.62,169.24,124.28,17
498,20250722,18,77,2,8,3,1,3,62.83,165.87,129.15,10
499,20260516,22,193,4,6,0,2,10,69.37,693.7,505.3,70
500,20250818,4,108,4,9,0,1,1,53.96,53.96,38.43,3
501,20250303,8,138,1,5,3,2,29,34.36,876.87,717.17,52
502,20251219,23,186,3,2,0,1,9,95.84,862.56,640.71,27
503,20260604,25,163,3,4,0,2,16,39.15,626.4,443.68,87
504,20260414,5,88,2,9,0,1,25,77.21,1930.25,1352.25,142
505,20250529,27,41,1,3,1,2,1,6.37,5.73,5.0,3
506,20250903,27,28,5,9,1,2,20,33.9,610.2,466.2,98
507,20251014,27,73,3,3,0,3,13,66.21,860.73,598.78,85
508,20250514,8,134,4,13,4,2,2,51.17,81.87,69.26,7
509,20250526,21,160,5,12,0,2,22,71.4,1570.8,1092.52,58
510,20250508,5,7,1,12,3,3,7,71.95,443.21,327.67,39
511,20260622,6,93,6,15,2,1,24,57.61,1175.24,939.84,158
512,20260207,3,189,2,14,0,1,25,18.31,457.75,324.25,184
513,20260331,15,165,3,2,0,2,14,57.92,810.88,587.3,67
514,20260317,22,188,3,13,0,1,8,30.93,247.44,159.76,58
515,20260602,6,192,4,3,1,1,19,79.75,1363.72,1054.12,88
516,20250226,6,19,6,7,2,3,31,56.09,1477.97,1191.95,109
517,20260422,9,137,4,15,0,3,21,45.18,948.78,651.42,73
518,20250205,6,111,2,10,2,1,15,51.52,656.88,574.65,127
519,20250914,25,96,2,8,0,2,17,68.88,1170.96,816.85,194
520,20251117,6,160,5,12,1,2,13,78.31,916.23,645.58,85
521,20250713,9,187,1,2,0,1,16,18.96,303.36,207.2,36
522,20250320,10,93,6,15,4,3,9,59.73,430.06,352.44,85
523,20250414,7,130,4,9,3,3,18,88.36,1399.62,1073.16,102
524,20260322,29,96,2,8,0,2,5,65.83,329.15,240.25,34
525,20250622,7,128,5,1,2,1,12,93.53,954.01,720.24,21
526,20250617,15,195,6,11,1,1,20,7.61,136.98,100.0,127
527,20260514,17,163,3,4,2,2,9,40.35,308.68,249.57,79
528,20250319,8,47,3,12,0,1,26,13.68,355.68,256.1,92
529,20260510,15,174,5,6,2,2,15,89.53,1141.51,928.35,151
530,20260513,6,106,5,3,0,3,13,21.04,273.52,186.16,60
531,20251120,15,117,1,11,3,2,2,125.57,221.0,159.76,18
532,20250331,1,23,2,11,0,3,25,58.32,1458.0,1047.75,153
533,20250326,14,89,5,9,0,1,20,33.24,664.8,455.8,111
534,20250603,11,61,6,12,2,3,9,79.46,607.87,483.3,94
535,20251108,11,18,1,2,0,3,14,50.98,713.72,494.48,33
536,20250324,4,171,1,6,0,1,10,44.61,446.1,301.3,86
537,20250904,30,26,4,5,1,1,7,72.0,453.6,348.95,22
538,20250304,1,144,3,8,0,2,33,81.19,2679.27,1886.94,163
539,20251019,5,150,1,3,0,2,4,7.73,30.92,20.0,25
540,20250112,4,123,4,10,1,3,14,98.04,1235.3,907.06,67
541,20260118,30,169,3,1,0,3,7,67.88,475.16,297.5,175
542,20250130,10,23,2,11,0,1,21,60.27,1265.67,880.11,20
543,20250416,13,4,3,11,0,2,5,59.22,296.1,208.65,128
544,20250405,23,171,1,6,0,3,38,45.6,1732.8,1144.94,169
545,20260325,2,37,6,10,0,1,11,73.28,806.08,564.41,57
546,20250129,3,60,5,9,0,3,19,83.96,1595.24,1150.45,145
547,20250820,6,138,1,5,4,3,18,37.77,543.89,445.14,122
548,20251116,21,107,5,5,0,1,20,94.39,1887.8,1245.6,95
549,20251006,30,41,1,3,3,1,1,6.53,5.75,5.0,3
550,20260103,19,47,3,12,0,1,28,13.65,382.2,275.8,73
551,20260310,27,168,2,5,1,1,10,34.18,307.62,238.3,33
552,20250801,27,105,5,9,0,2,1,113.0,113.0,79.55,7
553,20260324,9,185,3,1,0,2,10,64.74,647.4,471.6,80
554,20250621,6,113,4,2,0,2,17,79.64,1353.88,963.05,119
555,20260616,5,133,1,5,1,3,13,30.33,354.86,280.28,0
556,20250930,24,69,1,10,0,2,22,81.94,1802.68,1197.46,46
557,20260202,21,6,6,4,0,1,12,101.46,1217.52,877.8,51
558,20260418,26,102,2,13,2,3,12,53.94,550.19,450.72,47
559,20260305,16,147,1,15,2,2,11,66.88,625.33,510.84,40
560,20260405,30,82,3,8,0,2,18,33.53,603.54,409.5,135
561,20251017,27,173,5,7,2,2,25,72.9,1549.13,1226.25,80
562,20250124,25,140,3,15,3,1,8,30.37,213.8,165.36,20
563,20250924,25,102,2,13,0,3,18,52.05,936.9,676.08,86
564,20250409,4,109,3,5,1,1,8,62.74,451.73,350.16,41
565,20260426,23,46,6,2,0,1,28,61.13,1711.64,1207.08,138
566,20250508,29,176,3,2,0,2,7,102.59,718.13,501.06,35
567,20250504,9,12,6,11,1,1,12,28.1,303.48,247.44,88
568,20250515,25,10,1,12,1,2,19,65.64,1122.44,836.57,11
569,20251213,11,157,1,3,0,2,14,47.16,660.24,470.12,99
570,20251105,7,6,6,4,1,3,7,96.54,608.2,512.05,16
571,20260528,22,102,2,13,0,2,11,52.37,576.07,413.16,44
572,20250813,5,38,5,7,2,1,10,99.01,841.58,691.2,45
573,20250602,15,137,4,15,0,2,20,51.11,1022.2,620.4,79
574,20250127,29,24,6,4,0,3,3,46.68,140.04,93.24,11
575,20250104,5,53,3,3,4,1,21,146.81,2466.41,2165.1,46
576,20250721,5,106,5,3,0,1,9,21.22,190.98,128.88,42
577,20260515,29,76,3,8,0,1,12,73.59,883.08,615.96,54
578,20251010,24,41,1,3,0,3,1,6.31,6.31,5.0,8
579,20260428,14,13,5,12,0,1,19,38.4,729.6,521.36,25
580,20250224,13,4,3,11,4,1,35,62.03,1736.84,1460.55,27
581,20250220,29,39,2,5,3,1,12,43.57,460.1,365.04,49
582,20260327,22,57,4,11,3,2,11,110.52,1069.83,875.27,49
583,20250227,28,24,6,4,4,3,3,42.56,102.14,93.24,36
584,20250129,3,102,2,13,0,2,23,54.07,1243.61,863.88,75
585,20250807,16,178,1,12,2,1,13,89.08,984.33,803.92,37
586,20260515,22,143,2,10,0,3,13,98.2,1276.6,885.43,55
587,20260108,2,62,5,3,1,2,18,55.37,896.99,674.64,68
588,20250223,16,88,2,9,2,1,20,78.55,1335.35,1081.8,181
589,20260329,2,154,2,7,1,1,12,105.95,1144.26,894.24,38
590,20260401,28,193,4,6,0,2,1,69.74,69.74,50.53,9
591,20260309,21,111,2,10,3,1,20,53.97,949.87,766.2,108
592,20260503,6,40,4,10,0,2,13,45.04,585.52,414.96,82
593,20250510,16,174,5,6,4,2,11,89.41,786.81,680.79,94
594,20260613,4,103,5,1,0,2,6,14.52,87.12,59.22,58
595,20250623,25,6,6,4,0,1,11,101.19,1113.09,804.65,21
596,20260310,6,51,5,3,3,1,21,32.99,609.66,484.26,120
597,20251109,19,107,5,5,3,1,18,94.32,1494.03,1121.04,83
598,20260225,3,162,4,14,0,1,13,66.82,868.66,655.33,74
599,20251206,5,171,1,6,0,1,5,43.14,215.7,150.65,44
600,20251213,30,38,5,7,0,3,8,104.71,837.68,552.96,74
601,20251129,12,145,6,14,3,2,21,7.53,139.15,105.0,77
602,20260225,4,193,4,6,0,2,5,68.56,342.8,252.65,89
603,20260204,21,160,5,12,0,1,17,74.54,1267.18,844.22,107
604,20250314,7,144,3,8,0,1,35,81.16,2840.6,2001.3,172
605,20260323,18,160,5,12,0,1,2,71.67,143.34,99.32,22
606,20251017,25,112,5,11,0,1,22,102.8,2261.6,1562.0,141
607,20250624,21,122,5,2,4,2,18,43.9,632.16,558.9,73
608,20251005,8,107,5,5,4,2,15,95.21,1142.52,934.2,60
609,20260607,8,192,4,3,0,3,33,81.52,2690.16,1830.84,195
610,20260409,7,73,3,3,4,3,17,63.52,863.87,783.02,136
611,20260327,19,156,4,15,2,1,18,86.71,1326.66,1114.74,109
612,20250907,21,5,3,7,2,3,7,69.99,416.44,362.25,60
613,20260228,16,84,5,8,0,1,8,74.1,592.8,402.0,53
614,20250727,12,184,5,4,2,3,40,50.99,1733.66,1434.0,106
615,20260106,2,49,5,12,4,3,6,132.12,634.18,525.48,11
616,20251212,26,159,4,2,3,2,15,87.62,1156.58,995.55,1
617,20250515,20,101,5,6,0,2,10,66.73,667.3,509.2,26
618,20250524,20,27,3,13,0,2,4,74.06,296.24,194.12,56
619,20250203,4,22,3,7,0,3,9,105.08,945.72,645.75,32
620,20250317,9,25,5,11,1,3,10,57.44,516.96,405.2,64
621,20250823,10,94,3,5,0,3,33,60.47,1995.51,1416.69,134
622,20250916,18,62,5,3,0,1,19,52.7,1001.3,712.12,70
623,20250331,24,179,6,6,2,3,19,77.76,1255.82,1065.52,56
624,20250814,26,153,6,5,3,3,10,18.81,165.53,133.7,73
625,20251123,16,29,4,9,2,2,8,63.53,432.0,374.48,102
626,20250506,11,101,5,6,1,1,10,69.32,623.88,509.2,55
627,20250702,13,154,2,7,0,3,4,104.25,417.0,298.08,12
628,20250718,23,131,4,9,1,2,7,18.77,118.25,94.92,12
629,20250930,10,2,5,14,3,3,5,52.02,228.89,185.55,31
630,20250717,13,2,5,14,0,3,4,51.52,206.08,148.44,25
631,20260202,24,117,1,11,3,2,11,121.34,1174.57,878.68,24
632,20250626,17,185,3,1,0,3,19,65.42,1242.98,896.04,136
633,20250823,15,11,4,4,1,2,3,41.44,111.89,84.42,15
634,20250724,23,34,4,12,3,3,13,55.48,634.69,510.25,129
635,20250409,9,38,5,7,3,1,5,96.58,424.95,345.6,48
636,20260106,2,64,6,14,0,3,22,26.56,584.32,385.0,42
637,20250508,24,179,6,6,0,3,14,76.04,1064.56,785.12,69
638,20250610,14,190,2,3,4,2,20,38.25,612.0,582.4,65
639,20260305,10,62,5,3,0,3,16,55.76,892.16,599.68,133
640,20260528,3,147,1,15,0,2,23,64.99,1494.77,1068.12,154
641,20251229,28,3,4,8,0,3,11,58.84,647.24,493.9,50
642,20260510,22,103,5,1,1,2,8,13.68,98.5,78.96,76
643,20260407,9,126,4,4,2,1,7,62.7,373.06,288.33,34
644,20250917,19,173,5,7,0,1,12,70.5,846.0,588.6,150
645,20260220,14,165,3,2,0,3,44,60.18,2647.92,1845.8,109
646,20250627,10,13,5,12,1,2,15,39.68,535.68,411.6,10
647,20250906,10,83,1,11,1,3,21,96.07,1815.72,1445.22,107
648,20251017,3,16,5,5,0,1,13,27.54,358.02,240.11,84
649,20260603,30,2,5,14,2,3,6,53.8,274.38,222.66,40
650,20260404,28,32,2,13,2,3,10,121.53,1033.0,825.4,52
651,20250922,27,187,1,2,0,3,8,17.42,139.36,103.6,34
652,20251219,10,53,3,3,2,3,16,154.0,2094.4,1649.6,44
653,20250420,30,148,2,15,1,2,20,73.08,1315.44,1065.6,139
654,20260311,9,142,2,5,0,1,9,74.05,666.45,461.16,28
655,20251026,25,174,5,6,2,1,27,89.11,2045.07,1671.03,142
656,20251015,4,107,5,5,0,2,8,91.3,730.4,498.24,24
657,20260218,10,196,1,14,0,3,8,69.91,559.28,368.72,92
658,20251208,18,86,5,15,3,3,9,13.19,104.46,90.99,25
659,20250209,30,158,4,14,0,2,28,89.99,2519.72,1715.84,161
660,20250605,8,157,1,3,4,3,26,45.94,955.55,873.08,84
661,20250406,13,109,3,5,1,1,9,60.79,492.4,393.93,56
662,20260201,26,64,6,14,0,1,23,26.97,620.31,402.5,109
663,20250119,15,32,2,13,0,1,12,111.16,1333.92,990.48,69
664,20250420,21,18,1,2,0,2,30,48.48,1454.4,1059.6,248
665,20251119,13,100,1,1,2,1,12,66.2,675.24,582.36,87
666,20260111,1,80,5,2,0,1,29,73.7,2137.3,1528.88,0
667,20250929,9,42,5,9,0,1,12,60.83,729.96,501.0,65
668,20260410,17,154,2,7,3,3,8,112.31,790.66,596.16,27
669,20260512,1,33,1,1,4,1,18,43.38,624.67,502.92,135
670,20250313,7,95,6,9,3,3,11,53.45,517.4,439.56,107
671,20260530,29,86,5,15,0,1,14,13.66,191.24,141.54,27
672,20251128,1,196,1,14,0,1,23,67.83,1560.09,1060.07,96
673,20251210,8,21,4,2,0,3,18,81.04,1458.72,1003.68,84
674,20250221,19,172,1,10,0,1,39,42.76,1667.64,1113.45,178
675,20251202,17,137,4,15,4,3,17,48.4,658.24,527.34,141
676,20260127,7,159,4,2,3,1,20,84.98,1495.65,1327.4,67
677,20251110,2,156,4,15,0,1,15,91.02,1365.3,928.95,63
678,20250215,27,155,3,15,0,2,4,78.95,315.8,209.48,10
679,20251010,17,88,2,9,0,3,19,79.36,1507.84,1027.71,42
680,20260521,18,117,1,11,0,1,3,117.63,352.89,239.64,37
681,20260126,2,73,3,3,0,2,18,63.79,1148.22,829.08,86
682,20250316,7,181,6,1,3,3,43,62.01,2346.46,1758.7,120
683,20260603,3,46,6,2,0,1,26,62.94,1636.44,1120.86,121
684,20260602,30,118,1,11,1,2,6,75.9,409.86,322.68,19
685,20250402,24,43,5,2,0,3,43,36.67,1576.81,1021.25,262
686,20260309,17,75,5,7,0,2,6,43.79,262.74,183.42,31
687,20250808,21,193,4,6,0,3,13,67.93,883.09,656.89,94
688,20251117,5,40,4,10,0,3,4,48.48,193.92,127.68,23
689,20250829,30,178,1,12,0,2,19,88.24,1676.56,1174.96,2
690,20260227,16,163,3,4,1,3,8,38.42,276.62,221.84,32
691,20260623,16,74,1,15,0,3,7,66.95,468.65,315.0,25
692,20260306,29,75,5,7,1,1,12,44.99,485.89,366.84,19
693,20260518,3,2,5,14,3,1,12,53.76,567.71,445.32,37
694,20260526,13,159,4,2,4,3,19,88.0,1337.6,1261.03,104
695,20250218,3,134,4,13,3,1,2,52.12,91.73,69.26,8
696,20250517,13,197,3,1,0,2,24,53.46,1283.04,853.44,65
697,20260125,9,59,5,3,0,1,3,57.84,173.52,120.27,7
698,20251115,14,80,5,2,2,1,25,72.34,1537.22,1318.0,64
699,20250128,22,138,1,5,4,3,12,35.17,337.63,296.76,64
700,20250221,9,69,1,10,4,1,11,77.96,686.05,598.73,40
701,20251009,2,64,6,14,1,2,23,24.35,504.05,402.5,61
702,20251129,5,35,6,8,3,3,7,20.48,126.16,110.11,28
703,20250401,22,198,1,3,0,2,7,77.28,540.96,379.33,39
704,20250403,18,96,2,8,0,1,8,64.87,518.96,384.4,54
705,20250311,30,154,2,7,0,2,8,110.64,885.12,596.16,53
706,20251102,27,131,4,9,0,1,6,17.92,107.52,81.36,43
707,20250105,5,120,1,12,2,2,10,56.82,482.97,390.7,56
708,20251106,23,63,3,5,0,2,19,59.66,1133.54,804.08,142
709,20250915,3,64,6,14,2,2,43,25.56,934.22,752.5,225
710,20250909,3,98,5,7,2,3,28,7.65,182.07,140.0,86
711,20260102,24,28,5,9,3,3,30,32.81,866.18,699.3,143
712,20251010,13,108,4,9,4,3,1,52.48,41.98,38.43,4
713,20260128,30,19,6,7,2,2,13,53.18,587.64,499.85,96
714,20260217,1,56,1,3,1,3,16,78.83,1135.15,829.28,5
715,20260512,16,127,1,4,2,1,4,100.88,342.99,273.68,0
716,20260308,10,5,3,7,0,1,4,75.81,303.24,207.0,27
717,20251007,30,9,2,4,2,2,19,7.68,124.03,95.0,88
718,20250923,21,44,3,10,4,3,19,47.97,729.14,653.79,97
719,20250508,24,152,2,1,0,2,31,79.3,2458.3,1761.42,88
720,20251120,9,161,6,13,0,2,6,60.65,363.9,298.14,11
721,20250317,27,1,1,6,0,3,28,78.69,2203.32,1620.36,80
722,20260518,26,56,1,3,0,3,10,74.96,749.6,518.3,10
723,20260402,24,12,6,11,1,1,24,27.84,601.34,494.88,63
724,20250306,15,3,4,8,3,2,19,60.85,1017.41,853.1,88
725,20260301,28,189,2,14,0,3,17,18.68,317.56,220.49,52
726,20250305,21,85,4,7,0,2,9,78.83,709.47,491.4,33
727,20260125,2,160,5,12,1,3,10,69.17,622.53,496.6,37
728,20250217,27,137,4,15,4,3,17,47.64,647.9,527.34,74
729,20250921,1,90,5,8,0,1,29,51.21,1485.09,1031.53,149
730,20251222,21,151,6,8,0,3,1,51.67,51.67,33.18,9
731,20260129,8,50,5,1,0,2,17,29.78,506.26,327.25,57
732,20250815,27,83,1,11,0,1,9,98.84,889.56,619.38,70
733,20260513,22,76,3,8,0,2,10,76.69,766.9,513.3,101
734,20260223,25,115,4,4,0,1,15,108.62,1629.3,1028.25,63
735,20250423,21,43,5,2,0,3,17,35.06,596.02,403.75,228
736,20251229,18,150,1,3,0,2,3,7.44,22.32,15.0,12
737,20260130,26,169,3,1,0,1,15,72.05,1080.75,637.5,56
738,20250630,9,178,1,12,4,1,10,86.56,692.48,618.4,57
739,20260203,16,179,6,6,4,2,2,79.03,126.45,112.16,36
740,20260501,9,128,5,1,3,1,3,93.89,247.87,180.06,18
741,20260318,4,160,5,12,0,2,11,73.81,811.91,546.26,29
742,20260216,27,139,3,4,0,1,22,66.16,1455.52,1004.52,62
743,20251209,15,191,5,12,0,2,9,81.46,733.14,484.11,38
744,20250527,2,20,3,14,0,2,4,89.4,357.6,260.24,11
745,20260306,25,40,4,10,3,3,11,47.62,460.96,351.12,61
746,20250716,29,85,4,7,1,2,4,80.42,289.51,218.4,26
747,20251015,20,125,6,15,0,3,10,83.32,833.2,606.5,77
748,20250619,10,178,1,12,0,1,10,92.34,923.4,618.4,48
749,20250619,26,19,6,7,0,1,13,54.43,707.59,499.85,45
750,20250327,23,33,1,1,3,2,24,44.15,932.45,670.56,108
751,20260604,9,173,5,7,1,3,10,75.64,680.76,490.5,36
752,20250321,10,62,5,3,0,2,11,54.1,595.1,412.28,69
753,20250216,30,4,3,11,0,3,9,59.02,531.18,375.57,104
754,20260521,29,136,2,13,0,3,5,84.2,421.0,288.75,38
755,20251027,21,176,3,2,2,1,22,104.61,1956.21,1574.76,52
756,20250825,2,181,6,1,0,1,19,61.36,1165.84,777.1,114
757,20260203,7,171,1,6,2,2,29,43.26,1066.36,873.77,129
758,20250726,11,12,6,11,0,3,19,27.9,530.1,391.78,154
759,20250311,17,27,3,13,0,3,2,70.42,140.84,97.06,51
760,20260130,27,175,5,14,2,3,24,68.13,1389.85,1085.52,46
761,20250406,26,139,3,4,4,1,3,67.67,162.41,136.98,87
762,20251026,9,45,1,10,4,2,2,39.04,62.46,54.92,8
763,20260528,4,78,2,12,2,3,3,119.78,305.44,260.58,23
764,20260521,9,173,5,7,1,3,12,71.49,772.09,588.6,29
765,20250714,8,186,3,2,0,1,12,103.09,1237.08,854.28,111
766,20260226,27,178,1,12,4,1,15,89.46,1073.52,927.6,107
767,20251127,1,93,6,15,0,3,22,61.9,1361.8,861.52,66
768,20250916,25,156,4,15,2,2,24,90.72,1850.69,1486.32,137
769,20250317,20,10,1,12,0,1,4,66.02,264.08,176.12,83
770,20250723,4,185,3,1,3,1,18,71.74,1136.36,848.88,145
771,20251219,21,45,1,10,1,1,4,39.35,141.66,109.84,20
772,20260617,18,193,4,6,0,2,5,74.69,373.45,252.65,44
773,20250103,1,4,3,11,4,2,37,60.45,1789.32,1544.01,226
774,20260123,7,186,3,2,0,3,21,98.81,2075.01,1494.99,178
775,20260403,11,106,5,3,0,2,8,19.48,155.84,114.56,40
776,20260529,7,103,5,1,0,1,15,14.59,218.85,148.05,99
777,20250817,18,136,2,13,0,2,8,87.97,703.76,462.0,36
778,20250305,19,93,6,15,3,2,27,59.29,1408.73,1057.32,63
779,20250527,6,191,5,12,0,1,10,82.72,827.2,537.9,31
780,20260405,4,22,3,7,3,3,7,98.86,608.98,502.25,26
781,20260420,20,132,4,6,0,3,8,64.17,513.36,349.28,71
782,20251211,15,44,3,10,0,2,11,48.81,536.91,378.51,46
783,20250308,8,8,5,15,2,3,15,92.04,1173.51,868.2,83
784,20250307,8,131,4,9,0,2,16,18.76,300.16,216.96,66
785,20250916,2,136,2,13,0,3,12,84.89,1018.68,693.0,25
786,20251114,26,26,4,5,0,2,4,70.11,280.44,199.4,27
787,20250118,26,146,6,4,0,1,9,77.14,694.26,459.81,79
788,20260106,17,189,2,14,1,2,16,17.82,256.61,207.52,75
789,20251022,11,140,3,15,0,2,7,29.42,205.94,144.69,43
790,20250107,7,46,6,2,1,1,16,60.49,871.06,689.76,25
791,20250221,10,17,4,2,2,3,17,64.73,935.35,775.37,80
792,20250903,28,18,1,2,2,2,13,51.97,574.27,459.16,57
793,20260126,3,124,3,14,1,2,8,30.22,217.58,171.44,64
794,20260322,25,48,6,7,0,2,17,23.23,394.91,266.22,53
795,20250821,10,75,5,7,4,3,5,43.13,172.52,152.85,40
796,20250609,8,10,1,12,0,1,10,65.98,659.8,440.3,56
797,20260607,25,89,5,9,2,1,20,33.6,571.2,455.8,116
798,20250905,29,34,4,12,0,2,8,58.21,465.68,314.0,84
799,20250620,30,86,5,15,3,3,20,13.49,237.42,202.2,71
800,20250827,9,118,1,11,1,2,6,75.88,409.75,322.68,16
801,20250107,18,193,4,6,0,2,9,71.71,645.39,454.77,19
802,20250613,9,58,1,2,3,2,10,40.95,360.36,252.6,36
803,20251006,6,65,3,15,0,2,17,59.52,1011.84,684.08,48
804,20260511,12,161,6,13,3,2,8,63.77,448.94,397.52,76
